property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0,27,2,2,3,0,1281,0,0,0,2,1,1.01
0,36,2,2,2,2,900,0,0,0,2,1,0.55
0,27,2,2,1,3,1100,0,0,0,2,1,0.95
0,12,3,4,2,3,2343,1,0,0,1,0,3.95
0,17,3,4,2,0,2200,1,0,0,2,2,2.58
1,68,2,5,1,1,120,0,0,0,1,1,1.25
0,110,2,2,3,3,1430,0,0,0,0,2,1.02
0,78,2,2,2,1,1311,0,0,0,2,0,1
0,11,2,2,4,3,1201,0,0,0,0,0,0.75
0,6,3,3,3,3,1315,1,0,0,2,2,1.35
0,109,4,4,4,1,3041,1,0,0,2,1,3.25
0,96,2,2,3,3,1300,0,0,1,2,2,0.98
0,45,4,3,4,3,2091,0,0,1,2,2,1.65
0,81,2,2,2,1,991,0,0,0,1,2,0.53
0,98,2,2,3,3,1670,0,0,0,1,0,1.19
0,2,3,2,2,0,1277,0,0,0,2,2,0.6
0,8,4,4,4,1,2851,1,0,0,1,0,2.5
0,6,3,4,3,3,1710,1,0,0,0,2,1.9
0,98,2,3,4,3,1576,0,1,0,2,2,1.04
0,98,2,2,3,1,102,0,0,0,1,0,1.35
0,104,2,2,3,1,1176,0,0,0,1,0,0.7
1,13,4,5,4,1,2430,1,1,0,2,2,6.44
0,51,4,4,4,0,3115,0,0,1,2,0,3.25
1,56,6,6,3,0,2880,1,1,2,2,2,4.4
0,108,2,2,1,3,887,0,0,0,2,1,0.45
0,11,3,4,4,3,1950,1,0,1,2,2,1.35
0,79,2,2,2,0,1100,0,0,0,1,2,0.75
0,19,4,4,4,4,2553,1,0,0,2,0,3.25
1,51,7,7,3,3,963,0,0,1,1,2,2.5
1,76,4,5,4,3,2259,0,1,1,2,1,5.46
0,35,3,3,3,0,1777,1,0,0,2,2,2.3
0,99,2,2,1,1,1231,0,0,1,1,0,0.87
0,16,3,3,4,3,1850,1,0,1,2,2,1.8
0,8,3,4,3,3,2090,1,0,1,0,0,2.65
0,112,2,2,1,3,535,0,0,0,1,1,0.26
1,63,6,4,3,2,2700,1,0,1,1,2,5.6
1,64,4,4,2,0,1449,1,0,1,1,1,2.99
0,76,3,4,3,3,2123,1,0,1,2,0,3.4
0,76,4,4,4,3,2833,1,0,1,0,0,4.55
0,74,2,2,2,1,1140,0,0,0,1,0,1.99
0,82,3,4,4,3,1706,0,0,2,1,0,1.75
0,90,3,4,4,1,2152,1,0,0,1,2,2.69
0,62,4,6,4,0,2455,1,0,1,2,0,6.75
0,70,2,2,2,1,1278,0,0,0,1,2,1.47
0,82,2,2,4,1,1180,0,0,1,2,0,1.34
0,7,4,6,4,3,2718,1,0,0,2,2,2.14
0,36,3,3,1,2,1000,0,0,0,1,1,0.8
0,8,3,3,4,3,2217,1,0,1,2,0,2.49
0,104,2,2,3,3,1122,0,0,0,2,2,0.66
1,31,3,3,1,2,540,0,0,0,1,1,1.45
0,102,3,3,3,1,1288,0,0,0,2,2,1.25
0,8,2,2,0,3,1259,0,0,0,1,0,0.9
0,74,3,3,3,0,3027,1,0,1,2,0,6.15
1,113,3,3,4,0,3500,1,0,0,1,1,5.5
0,12,3,4,2,3,2003,0,0,0,1,0,2.95
1,48,4,3,2,0,211,0,1,1,1,1,1.9
0,82,2,2,2,1,1402,0,0,0,1,0,1.25
0,43,2,2,2,3,1479,0,0,0,2,0,2.3
0,93,3,3,4,2,1989,0,0,0,2,2,1.35
0,93,3,4,4,3,1854,1,0,2,0,0,2.3
0,6,3,3,3,3,1465,1,0,0,1,2,1.75
0,75,5,5,4,1,3321,1,0,0,2,0,4.5
0,86,2,2,3,1,1281,0,0,1,1,0,1.47
1,94,4,4,4,3,3240,1,1,0,1,2,5
0,6,3,4,4,3,1400,1,0,1,0,2,1.35
0,6,2,2,2,3,1100,0,0,0,2,2,1.26
0,104,4,4,4,3,1900,0,0,0,2,2,1.65
1,65,5,4,4,0,1548,0,1,1,2,1,3.15
0,69,2,3,2,3,1403,0,0,0,2,2,2.5
0,11,2,2,1,3,496,0,0,0,1,2,0.36
0,29,3,5,4,1,2796,1,0,2,2,2,3.99
1,41,6,7,4,3,4950,1,1,1,2,1,9.55
0,19,2,2,3,1,1090,0,0,0,0,2,1.35
0,96,2,2,2,3,1150,0,0,1,2,0,0.75
1,103,2,3,0,2,900,0,0,0,1,2,1.65
0,60,4,4,4,1,2199,0,0,0,1,0,1.76
1,55,4,4,1,3,3240,0,0,0,1,1,8.5
0,93,3,4,4,3,2511,1,0,0,2,2,2.35
0,10,2,2,4,1,1120,0,0,0,0,1,0.87
0,76,3,4,3,1,2016,1,0,1,0,2,3.32
0,98,3,3,3,1,2129,1,0,0,1,0,2.6
1,27,3,4,2,0,900,0,0,0,1,1,0.4
0,8,4,4,4,3,2851,1,0,0,2,0,2.78
0,75,2,2,2,3,1048,0,0,0,1,2,1.32
0,71,4,4,4,0,3925,0,0,0,2,2,6.5
0,37,2,2,1,3,778,0,0,1,2,2,0.55
0,6,3,3,3,3,1676,0,0,0,2,2,1.95
0,41,2,2,2,3,724,0,0,2,1,1,0.4
0,41,3,2,4,1,1409,0,0,0,1,0,1.3
0,99,2,2,1,1,646,0,0,0,2,2,0.45
0,78,4,4,3,1,1809,0,0,0,1,1,1.7
0,90,2,2,4,1,1172,0,0,0,2,1,0.78
1,45,5,5,4,3,1900,0,0,0,1,1,2.5
0,104,4,4,4,3,2000,0,0,0,2,2,1.78
0,93,4,4,4,1,2599,1,0,2,0,2,3.45
0,65,3,3,3,0,2036,0,0,0,2,2,2.5
0,108,2,2,0,1,637,0,0,0,1,2,0.35
0,97,1,1,1,1,500,0,0,1,1,0,0.3
0,79,3,3,1,3,1392,0,0,1,2,0,1.3
0,112,2,2,4,4,1050,0,0,0,2,2,0.95
1,27,4,4,4,0,2400,1,0,0,1,1,4
0,19,4,4,4,3,2991,1,0,1,0,0,3.35
0,43,1,1,1,3,407,0,0,0,2,2,0.36
0,112,2,1,2,1,913,0,0,0,2,2,0.65
0,13,3,3,3,3,1550,0,0,0,2,0,1.7
0,11,3,4,4,3,2137,1,0,0,2,2,1.4
0,74,3,3,3,1,1867,0,0,0,2,0,2.8
0,112,3,3,3,3,1344,0,0,0,0,2,0.78
1,38,1,1,0,0,1500,0,0,0,1,1,1
0,109,4,4,4,1,2835,0,0,0,2,1,1.9
0,97,3,3,3,3,1610,0,0,0,2,2,1.05
0,110,2,2,1,1,577,0,0,0,1,1,0.32
0,93,4,4,4,3,3512,1,0,1,2,0,4.2
0,76,3,3,3,3,2150,1,0,1,0,2,2.95
0,104,4,4,4,0,2005,1,0,0,1,0,1.7
0,44,3,3,3,4,1500,0,0,0,2,1,0.9
0,64,4,3,4,2,1900,0,0,1,1,2,1.59
0,96,3,2,1,3,1654,1,1,2,0,2,1.25
0,82,3,3,3,3,1600,0,0,0,2,0,1.82
0,70,3,3,2,1,1475,0,0,0,2,1,2.3
1,40,4,4,3,2,1449,0,1,1,2,1,3.5
0,79,2,2,2,1,991,0,0,0,1,2,0.75
0,41,3,3,4,1,2143,1,0,0,2,0,1.9
1,58,4,4,3,0,3240,1,0,0,1,1,9.8
0,64,3,3,4,0,1900,1,0,1,2,2,1.55
0,22,4,5,4,2,2200,1,0,2,2,2,2.75
0,98,4,4,4,1,3151,0,0,0,1,0,2.7
0,6,3,3,3,3,1315,1,0,0,2,2,1.42
0,51,3,4,2,1,2125,0,0,0,1,2,4.2
0,81,2,2,3,3,1222,0,0,0,1,1,1.23
1,46,6,6,4,0,1836,1,0,0,1,2,3.9
0,108,2,2,2,3,507,0,0,0,2,0,0.29
0,44,2,2,4,3,1310,0,0,0,2,0,0.66
0,81,3,5,3,3,2167,1,0,0,0,2,1.6
0,64,1,1,1,2,672,0,0,1,2,2,0.47
0,86,2,2,4,3,1300,0,0,0,2,0,1.55
0,98,3,4,3,3,2399,0,1,0,0,0,1.98
0,55,5,5,4,2,3305,1,0,0,2,2,3.3
0,10,3,4,4,3,1186,1,0,0,0,2,1.2
1,84,5,5,4,3,3653,0,0,0,1,0,3.1
0,75,3,4,2,3,1800,1,0,1,0,0,2.1
0,10,3,4,4,3,1186,1,0,0,1,0,1.13
0,104,2,3,2,3,1350,0,0,0,2,1,0.8
0,98,3,4,3,3,2026,0,0,0,0,2,1.84
0,6,2,2,2,3,828,0,0,0,2,0,0.97
0,62,3,3,4,0,2250,0,0,1,2,2,1.59
1,112,3,2,2,1,1120,0,0,0,1,1,0.85
0,90,3,3,3,3,1321,0,0,1,2,2,1.2
0,104,2,2,3,1,1224,0,0,0,2,2,0.7
0,96,3,3,2,3,1792,1,0,0,2,1,1.25
0,44,3,3,0,1,1820,0,0,0,2,1,1.35
0,11,2,2,2,3,543,0,0,0,1,2,0.28
0,96,3,3,2,3,1972,0,0,1,2,1,1.42
1,35,5,6,4,1,3240,1,0,1,0,2,10.5
0,62,3,3,4,0,2100,1,0,1,2,2,1.75
1,65,9,9,4,1,2660,1,0,1,2,2,6.25
1,80,4,5,4,2,3600,1,0,0,1,1,8
0,45,3,2,4,3,1376,0,0,0,1,0,1.5
0,18,4,5,4,3,3655.35,1,0,1,0,2,5.49
0,77,3,3,2,1,1551,0,1,1,0,2,1.8
1,33,4,3,2,3,8829,0,0,1,1,1,4
0,104,4,4,4,3,2005,0,0,1,1,2,2.05
0,30,2,2,1,0,995,0,0,1,1,1,0.55
0,59,1,1,2,2,459,0,0,0,1,1,0.3
0,97,2,2,1,3,531,0,1,2,2,2,0.36
0,12,2,3,3,3,1161,0,0,0,2,2,0.93
0,81,3,3,3,1,1527,1,0,0,1,2,1.63
0,55,3,3,4,3,2000,1,0,1,0,2,2.7
0,69,2,3,2,3,1520,0,1,1,0,1,2.05
0,74,2,2,2,1,1186,0,0,0,2,0,2.1
1,48,2,3,1,0,675,0,0,0,1,1,0.8
0,51,4,4,3,2,2570,1,0,0,2,2,5.25
0,17,4,5,4,0,2670,1,0,0,2,0,3.65
1,62,4,4,0,0,2430,0,0,0,1,1,5.7
0,7,2,3,3,3,1257,1,0,0,2,1,0.89
1,113,2,2,1,1,1150,0,0,0,1,2,0.49
0,37,2,2,1,3,750,0,0,0,1,1,0.3
0,70,2,2,2,1,1389,0,0,0,1,2,1.85
1,13,3,4,0,3,2150,0,0,0,1,0,1.87
0,6,2,2,2,1,828,0,0,0,1,2,1.35
0,41,3,2,4,4,118,0,0,0,2,0,1.45
0,109,3,4,3,1,2516,1,0,1,0,1,2.45
0,74,3,3,3,3,1500,1,0,1,2,1,2.35
1,30,4,4,3,3,2500,1,0,1,1,1,2.9
0,58,3,3,4,0,1950,0,0,1,0,2,2.35
0,82,2,2,3,1,1142,0,0,0,2,0,1.65
1,22,5,4,2,2,3240,0,0,0,1,1,5.5
0,27,3,3,4,0,1611,0,0,0,2,2,1.4
0,41,3,3,3,4,2667,1,1,0,2,1,3.3
1,52,6,4,4,2,2475,1,1,1,2,2,7.35
1,65,3,4,3,0,1620,1,1,1,1,1,3.75
0,79,4,4,2,3,1819,0,0,0,2,1,1.68
0,11,2,2,2,3,543,0,0,0,1,2,0.29
0,11,2,2,2,3,627,0,0,2,1,2,0.38
1,7,4,5,0,3,4700,0,0,0,2,0,3.15
0,41,2,2,3,4,1279,0,0,0,1,1,1.65
1,51,3,3,1,0,1080,0,0,0,1,1,2.75
0,12,3,3,3,3,1649,0,0,0,2,2,0.95
0,8,4,4,4,3,2851,1,0,0,0,2,2.65
0,83,2,2,0,0,1200,0,0,0,1,2,0.95
0,13,3,4,4,3,1797,1,0,0,2,2,1.45
0,31,3,4,4,2,3201,1,0,1,2,2,4.25
0,10,3,4,4,3,1186,1,0,0,1,0,1.28
0,8,2,2,2,4,1403,0,0,0,1,2,1.5
0,106,2,2,3,4,846,0,0,0,1,1,0.78
1,48,3,4,1,0,990,0,0,0,1,1,1.1
0,79,4,4,2,3,1889,0,0,0,0,1,2
0,75,3,4,3,3,2150,1,0,0,2,2,3.5
0,6,3,3,3,3,1852,0,0,0,2,2,2.12
0,45,3,3,2,3,1699,0,0,0,2,0,1.65
0,76,3,4,4,0,1764,1,0,1,2,0,2.32
0,6,3,3,3,3,1315,1,0,0,2,0,1.54
1,47,1,1,1,3,450,0,0,0,1,1,0.34
0,8,3,2,4,3,1303,0,1,1,1,0,1.3
0,93,3,4,4,3,2407,1,0,1,0,0,2.22
1,82,4,4,4,3,6000,1,1,1,0,2,5.35
0,112,2,2,2,3,822,0,0,0,2,2,0.58
0,6,4,4,4,3,4630,0,0,1,2,0,4.55
0,55,3,3,4,2,1895,0,0,1,1,2,1.6
0,90,3,3,2,3,1362,0,0,0,2,2,1.35
1,47,1,1,2,3,800,0,0,0,1,2,1.8
1,32,5,4,3,2,1350,1,0,0,1,2,4.35
1,51,1,1,0,2,1242,0,0,0,1,1,3.35
0,87,2,2,2,1,665,0,0,0,2,0,0.75
0,105,4,4,4,3,2139,1,0,0,2,2,1.75
0,108,3,2,1,3,716,0,0,1,2,2,0.37
1,41,5,7,4,3,5056,1,0,0,2,2,11.75
0,2,3,3,4,0,1900,1,0,0,1,2,0.91
0,19,3,3,4,3,2460,1,0,0,0,2,3
0,47,5,4,3,2,3556,1,0,2,1,2,2
0,96,3,3,2,3,1588,0,1,1,0,2,1.1
0,102,3,3,2,1,1581,0,0,0,1,2,1.42
1,58,4,4,4,2,2160,1,0,0,2,1,6.8
0,37,2,2,1,3,600,0,0,0,2,2,0.28
1,9,3,2,1,3,720,0,0,0,1,1,0.65
0,112,2,2,4,1,1344,0,0,0,2,0,0.74
0,112,2,2,4,3,1319,0,0,1,1,0,1.1
0,43,3,4,3,1,2820,0,0,2,1,0,4.1
0,96,2,2,2,0,1100,0,0,1,2,0,0.85
0,102,2,2,2,1,804,0,0,0,2,1,0.95
0,88,3,4,4,3,1810,1,0,1,0,2,1.08
0,79,3,3,2,3,1428,0,0,0,1,1,1.6
0,41,3,2,4,4,1484,0,0,0,1,2,1.35
0,79,4,4,2,3,1819,0,0,0,2,2,1.7
0,48,3,2,2,1,1500,0,0,1,1,1,1.05
0,108,2,2,3,1,896,0,0,0,1,0,0.56
1,21,1,1,0,2,936,0,0,0,1,1,0.45
0,102,2,2,2,1,1226,0,1,0,2,2,1.1
0,54,3,4,4,0,1950,1,0,0,1,2,2.15
0,106,4,4,3,1,1828,0,0,0,1,0,1
0,11,2,2,3,3,1281,0,0,0,1,1,1.15
0,90,3,3,4,3,2244,0,0,0,1,2,2.5
1,46,3,2,3,0,1458,0,1,1,2,1,3.5
0,93,3,4,4,3,1900,1,0,2,2,2,2.2
0,112,2,2,2,3,520,0,0,0,1,2,0.28
1,106,4,4,3,3,1743,0,0,0,1,2,0.85
1,75,5,6,4,3,4500,1,1,2,0,2,18
0,106,2,2,3,4,1217,0,0,0,1,2,0.7
0,17,4,5,4,3,2996,1,0,2,0,2,3.9
1,21,3,6,2,2,115,0,0,0,1,2,1.25
0,74,2,2,3,1,1482,0,0,0,1,2,2.01
0,27,2,3,0,0,1000,0,0,0,1,1,1
0,7,2,2,3,3,1080,0,0,1,0,2,1.15
0,8,2,2,3,3,86,0,0,0,2,0,0.82
0,99,2,2,1,1,1300,0,0,0,1,0,0.82
1,50,7,7,4,0,2475,1,1,2,0,2,7
0,97,3,3,3,3,1750,0,0,0,2,2,1.35
0,13,3,4,3,3,1860,1,0,0,0,0,2.2
0,42,3,2,3,1,1244,0,0,0,1,1,0.72
0,11,2,2,1,3,544,0,0,0,2,2,0.3
0,45,3,3,3,3,1639,0,0,0,2,2,1.45
0,98,4,4,3,0,1575,0,0,1,1,2,0.9
0,27,1,2,2,0,723,0,0,0,2,2,0.56
0,11,3,3,3,3,1547,0,0,0,2,2,1.3
0,96,3,3,4,3,1600,0,0,1,2,2,1.1
1,35,4,2,2,3,1458,0,0,0,1,1,2.58
0,45,3,3,4,3,1675,0,0,0,0,2,0.98
0,13,4,5,4,3,2851,1,0,0,2,2,2.95
0,19,2,2,3,1,1276,0,0,0,0,1,1.55
1,58,3,3,2,2,3231,1,0,1,2,1,8.45
0,44,2,3,4,4,1299,0,0,0,2,0,0.7
1,102,2,2,2,1,1297,0,0,0,1,0,0.7
0,102,3,3,3,1,867,0,0,0,1,1,1.32
1,37,2,1,0,3,500,0,0,0,1,1,0.4
1,13,4,5,4,3,2430,1,0,1,2,1,6
0,78,2,2,4,4,1068,0,0,0,2,0,0.82
0,81,3,5,3,3,1527,1,0,0,2,2,1.6
0,2,3,4,3,0,2232,1,0,0,2,2,0.95
0,110,3,5,4,1,1807,0,0,0,1,2,1.4
0,79,2,3,0,3,1100,0,0,0,2,1,1.2
0,96,4,4,3,3,2167,1,0,0,1,2,1.4
0,82,3,3,4,1,1900,1,0,0,2,2,1.68
0,88,3,4,3,3,1310,1,0,0,1,2,1.25
0,112,2,2,3,3,1404,0,0,0,0,2,0.72
0,104,4,4,4,3,2362,1,0,1,2,2,1.51
1,33,5,5,2,2,2295,0,0,0,1,2,8.1
0,100,3,3,2,3,2056,0,0,0,1,2,1.5
0,74,2,2,4,3,1433,0,0,0,1,0,2.15
1,93,3,2,3,4,1095,0,0,0,2,2,0.75
0,96,3,3,3,3,1600,1,0,1,0,2,1.73
0,6,2,2,1,3,582,0,1,0,0,2,0.48
0,6,2,2,2,1,1017,0,0,0,1,1,1.05
0,8,1,2,2,1,334,0,0,0,2,2,0.2
0,19,4,4,4,1,2553,1,0,0,2,2,2.87
1,65,4,4,4,2,1620,0,1,1,2,2,3.5
1,113,5,5,4,3,1350,0,0,0,1,2,1.35
0,17,4,6,4,3,4072,1,0,1,2,2,5.25
1,105,4,4,4,0,3400,1,1,1,2,2,2.5
1,36,3,4,3,0,3500,0,0,1,1,2,0.9
0,112,2,2,1,3,535,0,0,0,2,2,0.26
0,12,4,4,4,3,2500,1,0,1,0,2,2
0,11,3,3,4,3,1690,0,0,1,0,1,1.29
1,58,3,3,3,0,2259,1,0,0,1,1,7.1
0,112,2,2,2,3,1016,0,0,2,2,0,0.88
0,7,2,2,0,3,1450,0,0,0,2,2,0.8
0,100,2,2,4,3,1463,0,0,0,2,2,1.31
0,112,2,2,1,1,1000,0,0,0,1,0,0.32
1,31,2,4,3,2,1080,0,0,0,1,2,3.5
0,6,3,3,4,3,2250,1,0,1,2,1,1.85
0,106,3,3,4,3,1221.18,0,0,0,2,0,0.82
0,90,2,2,0,3,1295,0,0,0,1,0,0.9
0,66,3,4,1,0,2164,1,0,1,0,0,3.8
1,9,2,2,1,0,450,0,0,0,1,1,0.37
0,108,3,4,4,1,1964,1,0,0,1,2,2
0,95,4,4,4,3,2273,0,0,0,1,1,2.6
0,90,2,2,3,1,93,0,0,0,2,2,1.47
1,85,5,8,3,3,9000,1,1,2,2,2,17
0,51,3,3,2,0,1273,0,0,0,2,2,2
0,82,3,3,3,3,1788,1,0,0,1,2,1.51
0,61,3,4,4,1,2895,0,0,0,2,0,4.8
0,88,3,3,3,3,1822,0,0,0,1,0,1.2
0,105,2,2,2,3,1186,0,0,0,2,2,0.95
0,12,3,3,4,3,1661,0,0,0,0,2,1.3
0,99,2,2,2,3,668,0,0,1,2,2,0.44
0,70,2,2,2,1,1278,0,0,0,2,2,1.47
0,79,2,2,1,3,536,0,0,1,2,2,0.62
0,74,3,3,3,3,2696,1,0,1,2,0,5.2
0,60,1,1,0,0,278,0,0,1,1,1,0.29
0,2,3,3,4,0,2944,1,0,0,1,2,1.2
0,20,3,3,2,3,1178,0,0,0,1,2,0.6
0,106,3,3,1,1,711,0,0,2,2,0,0.5
0,62,4,3,4,2,1900,0,0,1,1,2,1.75
1,21,10,10,2,2,400,0,0,0,1,1,2.25
0,60,3,3,4,3,2556,0,0,1,2,2,1.4
0,18,4,5,3,3,4800,0,0,0,2,0,6.5
0,88,3,4,4,3,1829,1,0,0,1,2,1.1
0,56,3,3,1,0,1471.12,0,1,0,0,2,1.85
0,12,4,5,4,3,2204.25,1,0,2,2,1,3
0,12,3,3,3,3,1500,1,0,0,0,1,1.25
0,73,2,2,2,1,1400,0,0,0,1,1,2.1
1,41,2,2,3,3,1400,0,0,1,2,1,1.15
0,98,4,4,4,3,2225,0,0,0,1,2,2.03
0,8,3,4,4,3,2359,1,0,1,0,2,2.23
0,8,2,2,2,3,1403,0,0,0,2,0,1.59
0,6,3,4,4,3,1700,1,0,1,0,2,1.7
0,73,3,3,3,1,1202,1,0,0,2,2,3.23
0,74,3,3,2,3,1650,1,0,0,2,2,2.8
1,27,8,6,4,0,3240,1,1,0,1,1,5.6
1,112,2,3,2,1,1053,0,0,1,2,1,1.5
0,13,3,3,4,3,1584,0,0,0,2,2,1.4
0,106,2,2,2,1,1083,0,0,1,1,1,0.78
1,54,3,9,4,3,1935,0,1,1,2,2,5.15
0,8,2,2,3,3,1148,0,0,0,2,2,0.75
0,98,3,4,3,3,2179,1,0,0,1,2,1.75
0,93,3,3,4,3,1600,1,0,2,1,0,2.25
0,60,5,5,4,0,5200,0,0,0,1,1,5
1,13,5,5,4,3,6228,1,0,0,2,1,7
0,106,3,2,3,3,2350,0,0,0,1,1,1.1
1,56,5,4,2,1,4500,0,0,0,1,1,6.75
0,6,3,4,4,0,1757,1,0,0,2,0,1.82
0,74,2,2,2,1,1186,0,0,1,0,0,2
0,10,4,6,4,3,2131,1,0,0,2,2,2.1
0,106,3,4,3,0,1778,0,0,0,2,1,0.75
1,20,4,6,2,2,1710,0,0,0,1,1,6
0,41,3,3,4,1,1619,0,0,0,1,2,2
0,43,2,2,2,1,1338,0,0,0,1,0,2.2
0,1,2,2,1,2,1028,0,0,1,1,0,0.56
0,93,2,2,2,3,1260,0,0,1,0,0,0.95
0,113,2,2,2,4,1350,0,0,0,1,2,0.69
0,112,2,2,2,1,916,0,0,0,2,2,0.68
0,86,3,3,4,3,1800,0,0,0,2,0,2.45
0,55,3,3,4,0,2199,1,0,1,2,2,1.86
0,12,3,3,3,3,2072,0,0,0,2,0,3.25
0,70,2,2,2,1,1333,0,0,0,1,1,1.65
1,33,5,6,4,0,4518,1,1,1,2,2,15
0,27,2,2,3,0,1281,0,0,0,2,1,0.98
0,70,3,3,3,3,1592,0,0,1,1,0,2.1
1,51,8,7,4,0,2850,1,0,1,2,2,5.5
0,86,3,3,3,1,1826,0,0,1,1,0,2.2
0,98,2,2,3,3,1173,0,0,0,2,0,1.1
0,7,3,4,4,3,1731,1,0,0,0,1,0.99
0,75,3,3,3,0,2125,1,1,1,2,2,3.5
0,76,3,3,4,3,2047,0,1,1,0,2,3
0,75,4,4,4,3,3500,1,1,1,0,0,4.85
0,108,3,3,3,1,1720,0,1,0,1,2,0.96
0,70,2,2,2,1,1278,0,0,0,1,2,1.6
0,11,2,2,4,3,1236,0,0,1,1,2,0.9
0,64,3,2,3,2,1750,1,0,1,2,2,1.39
0,76,3,4,4,3,2134,1,0,1,0,0,3.5
1,76,6,7,4,0,3600,1,0,1,1,0,8
0,44,3,3,3,1,1400,0,0,0,1,2,1.26
0,8,3,4,4,3,2036,1,0,1,1,0,1.75
0,112,1,1,1,1,778,0,0,0,2,1,0.22
0,70,3,3,2,1,1630,0,0,0,1,2,2.55
1,46,3,3,2,3,1440,0,0,0,1,1,3.5
0,90,2,2,3,3,1383,0,0,0,1,1,1.25
0,8,3,4,4,3,2131,1,0,1,2,0,2.45
1,58,5,7,4,3,5850,1,0,1,0,1,12.25
0,99,3,4,4,0,1740,1,0,0,2,0,1.28
1,103,3,2,1,2,822,0,0,0,1,1,0.5
0,81,2,2,3,3,1222,0,0,0,2,2,1.07
0,102,2,2,2,1,998,0,0,0,2,2,0.9
0,108,2,2,2,3,974,0,0,0,1,0,0.6
0,19,3,3,3,1,1806,0,0,0,2,0,2
1,20,5,5,3,0,2000,0,0,0,1,2,1.7
0,97,3,3,2,3,1475,0,0,0,1,0,1.01
1,33,3,3,3,2,8829,0,0,0,2,1,3.25
0,56,4,4,4,0,2157,1,0,0,2,2,2.9
1,57,6,5,2,2,2250,1,0,2,0,2,3.5
1,99,4,4,4,0,2800,1,0,1,2,1,2.47
0,111,3,3,2,0,1722,0,0,1,2,2,0.94
0,78,2,2,3,3,1130,0,0,1,2,1,1.08
0,74,3,3,3,3,1493,1,0,0,1,2,2.5
1,64,4,4,4,3,1503,0,0,1,1,1,4
0,77,3,3,3,1,1584,0,0,0,1,0,2
0,84,4,4,4,3,2941,1,0,1,0,1,4.25
0,45,3,2,3,4,1538,0,0,0,1,0,1.02
1,20,4,4,1,0,1700,0,0,0,1,1,0.7
0,94,4,3,0,3,1800,0,0,0,2,1,1.45
0,93,3,3,2,3,2130,1,0,2,2,2,2.5
0,99,2,2,1,1,557,0,0,0,2,2,0.43
0,108,2,2,2,1,571,0,0,1,1,2,0.4
0,90,3,4,4,3,1695,1,0,0,0,2,1.72
0,8,4,5,4,3,2991,1,1,0,2,1,1.35
0,99,3,3,1,3,1746,0,0,0,2,2,1.35
1,55,4,4,3,0,4000,1,0,0,1,1,7.65
0,108,2,2,0,1,990,0,0,0,1,2,0.46
0,41,2,2,3,0,1100,0,0,1,1,2,1.1
0,93,3,3,4,3,1650,1,0,2,1,0,2.4
0,0,3,3,2,1,1267,0,0,0,1,2,1.3
0,102,3,3,4,1,2122,1,0,0,1,1,1.3
0,97,2,2,4,3,1222,0,0,0,2,2,0.69
0,112,2,2,1,1,699,0,0,0,2,1,0.35
0,75,3,4,3,3,2200,1,1,1,2,2,3.4
0,41,3,4,2,0,1398,1,0,0,1,2,1.35
1,64,2,2,0,0,1458,0,0,0,1,1,2.95
0,112,2,2,1,1,590,0,0,0,2,0,0.42
0,88,2,2,2,3,1180,0,0,1,0,2,0.75
0,104,3,3,3,3,1667,1,0,0,2,2,0.95
0,69,3,3,3,3,2300,1,0,1,0,2,3.05
0,41,2,2,4,1,1252,0,0,0,1,2,1.27
1,13,4,6,4,1,3600,1,1,0,0,2,8.48
0,67,3,3,1,1,2738,1,0,0,1,0,5.5
1,55,4,4,3,0,2700,1,1,1,0,2,6.4
0,74,3,3,3,0,3043,0,0,2,1,2,5.9
0,56,5,4,4,3,3219,1,0,0,1,0,4.16
0,112,2,2,2,3,1319,0,0,1,2,2,0.78
0,98,4,5,4,3,2545,0,0,0,2,1,1.85
1,55,5,6,3,0,8775,1,1,1,2,1,19.5
0,106,3,3,1,3,579,0,0,0,1,1,0.5
0,75,3,3,3,3,2882,1,1,1,2,0,4.6
1,55,5,6,3,0,8250,1,0,0,2,2,22
1,54,8,6,4,0,3240,1,0,1,1,2,8.81
1,48,3,2,1,0,783,0,0,0,1,1,0.67
1,32,9,9,2,3,5800,1,1,1,2,2,7.3
0,104,2,2,3,1,1350,0,0,0,2,2,0.7
1,41,5,6,4,3,4680,1,0,0,2,2,11.5
0,12,3,3,2,1,1711,0,0,0,1,0,2.6
1,80,2,3,2,2,963,0,0,0,1,2,1.3
1,31,4,2,2,2,540,0,0,0,1,1,1.44
0,93,3,3,4,3,1570,1,0,2,1,2,2.2
0,74,2,2,3,1,1433,0,0,0,1,2,2.65
0,55,3,4,3,0,4778,0,0,0,2,0,5
0,93,4,4,4,1,2599,1,0,2,0,2,3.46
1,61,5,5,2,3,2250,0,0,0,1,2,4
0,84,4,5,4,3,2625,1,0,0,1,2,3.5
0,88,3,3,3,3,1602,0,0,1,1,0,0.92
0,98,3,4,4,3,2398,1,0,1,0,0,1.99
0,106,4,4,2,1,1891,1,0,0,2,0,1.08
0,81,3,4,3,3,1586,1,0,2,0,1,1.65
1,55,3,4,3,3,2592,1,1,1,2,1,6.4
1,56,2,6,3,0,1467,0,0,0,1,2,3.75
0,74,3,3,4,3,2380,1,0,1,1,2,4.7
0,108,1,1,1,3,407,0,0,0,2,2,0.2
1,13,4,5,4,3,2214,1,0,1,2,1,5.85
